,cursor,name_with_owner,name,url,stargazer_count,topic,createdAt
346,Y3Vyc29yOjIy,lirios/fluid,fluid,https://github.com/lirios/fluid,602,material-components,2016-07-14 15:04:07+00:00
347,Y3Vyc29yOjIz,TonnyL/Light,Light,https://github.com/TonnyL/Light,543,material-components,2017-05-05 15:47:01+00:00
348,Y3Vyc29yOjI0,trimox/angular-mdc-web,angular-mdc-web,https://github.com/trimox/angular-mdc-web,543,material-components,2017-04-13 16:22:10+00:00
349,Y3Vyc29yOjI1,prateekbh/preact-material-components,preact-material-components,https://github.com/prateekbh/preact-material-components,535,material-components,2017-02-20 17:01:45+00:00
350,Y3Vyc29yOjI2,TheComputerM/svelte-materialify,svelte-materialify,https://github.com/TheComputerM/svelte-materialify,397,material-components,2020-07-02 18:53:20+00:00
351,Y3Vyc29yOjI3,ricknout/android-mdc-theming,android-mdc-theming,https://github.com/ricknout/android-mdc-theming,388,material-components,2019-01-24 09:17:27+00:00
352,Y3Vyc29yOjI4,aforemny/elm-mdc,elm-mdc,https://github.com/aforemny/elm-mdc,340,material-components,2017-07-11 09:43:32+00:00
353,Y3Vyc29yOjI5,sergivonavi/MaterialBanner,MaterialBanner,https://github.com/sergivonavi/MaterialBanner,241,material-components,2019-04-03 08:56:42+00:00
354,Y3Vyc29yOjMw,patzly/grocy-android,grocy-android,https://github.com/patzly/grocy-android,239,material-components,2020-04-06 20:01:15+00:00
355,Y3Vyc29yOjMx,Semper-Viventem/Material-backdrop,Material-backdrop,https://github.com/Semper-Viventem/Material-backdrop,220,material-components,2018-07-19 18:07:39+00:00
356,Y3Vyc29yOjMy,BootstrapDash/Material-Admin,Material-Admin,https://github.com/BootstrapDash/Material-Admin,220,material-components,2018-02-15 06:09:20+00:00
357,Y3Vyc29yOjMz,michaelbel/BottomSheet,BottomSheet,https://github.com/michaelbel/BottomSheet,219,material-components,2016-09-21 18:58:09+00:00
358,Y3Vyc29yOjM0,react-mdc/react-material-components-web,react-material-components-web,https://github.com/react-mdc/react-material-components-web,184,material-components,2017-01-21 04:55:00+00:00
359,Y3Vyc29yOjM1,nativescript-community/ui-material-components,ui-material-components,https://github.com/nativescript-community/ui-material-components,173,material-components,2018-07-16 07:30:07+00:00
360,Y3Vyc29yOjM2,PatilShreyas/MaterialNavigationView-Android,MaterialNavigationView-Android,https://github.com/PatilShreyas/MaterialNavigationView-Android,171,material-components,2019-09-03 06:54:23+00:00
361,Y3Vyc29yOjM3,Eajy/MaterialDesign2,MaterialDesign2,https://github.com/Eajy/MaterialDesign2,169,material-components,2019-04-16 09:32:21+00:00
362,Y3Vyc29yOjM4,material-components/material-components-flutter-codelabs,material-components-flutter-codelabs,https://github.com/material-components/material-components-flutter-codelabs,168,material-components,2018-03-10 22:43:17+00:00
363,Y3Vyc29yOjM5,src-zone/material,material,https://github.com/src-zone/material,143,material-components,2017-11-06 08:03:26+00:00
364,Y3Vyc29yOjQw,danimahardhika/cafebar,cafebar,https://github.com/danimahardhika/cafebar,142,material-components,2017-03-03 14:00:14+00:00
365,Y3Vyc29yOjQy,pedromassango/IBackdrop,IBackdrop,https://github.com/pedromassango/IBackdrop,137,material-components,2018-07-06 14:24:40+00:00
366,Y3Vyc29yOjQz,eugenebrusov/android-cards,android-cards,https://github.com/eugenebrusov/android-cards,137,material-components,2017-09-04 09:32:55+00:00
367,Y3Vyc29yOjQ0,BlazorExtensions/BlazorMaterial,BlazorMaterial,https://github.com/BlazorExtensions/BlazorMaterial,136,material-components,2018-04-29 04:27:07+00:00
368,Y3Vyc29yOjQ1,PhoenixDevTeam/Phoenix-for-VK,Phoenix-for-VK,https://github.com/PhoenixDevTeam/Phoenix-for-VK,131,material-components,2017-10-06 07:00:01+00:00
369,Y3Vyc29yOjQ2,HTMLElements/smart-webcomponents,smart-webcomponents,https://github.com/HTMLElements/smart-webcomponents,117,material-components,2018-12-06 07:28:06+00:00
370,Y3Vyc29yOjQ3,OlivierLDff/Qaterial,Qaterial,https://github.com/OlivierLDff/Qaterial,112,material-components,2019-11-20 12:51:21+00:00
371,Y3Vyc29yOjQ4,robertlevonyan/MediaPicker,MediaPicker,https://github.com/robertlevonyan/MediaPicker,106,material-components,2018-03-16 16:40:06+00:00
372,Y3Vyc29yOjE=,flutter/flutter,flutter,https://github.com/flutter/flutter,117499,material-design,2015-03-06 22:54:58+00:00
373,Y3Vyc29yOjM=,ionic-team/ionic-framework,ionic-framework,https://github.com/ionic-team/ionic-framework,43357,material-design,2013-08-20 23:06:02+00:00
374,Y3Vyc29yOjQ=,google/material-design-icons,material-design-icons,https://github.com/google/material-design-icons,42575,material-design,2014-10-08 18:01:28+00:00
375,Y3Vyc29yOjU=,Dogfalo/materialize,materialize,https://github.com/Dogfalo/materialize,38414,material-design,2014-09-12 19:35:38+00:00
376,Y3Vyc29yOjY=,Solido/awesome-flutter,awesome-flutter,https://github.com/Solido/awesome-flutter,34789,material-design,2017-05-07 11:45:27+00:00
377,Y3Vyc29yOjk=,angular/components,components,https://github.com/angular/components,21317,material-design,2016-01-04 18:50:02+00:00
378,Y3Vyc29yOjEw,mdbootstrap/mdb-ui-kit,mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,20751,material-design,2014-08-18 11:54:00+00:00
379,Y3Vyc29yOjEx,HeroTransitions/Hero,Hero,https://github.com/HeroTransitions/Hero,19956,material-design,2016-11-24 18:49:37+00:00
380,Y3Vyc29yOjEy,afollestad/material-dialogs,material-dialogs,https://github.com/afollestad/material-dialogs,18670,material-design,2014-11-03 03:21:42+00:00
381,Y3Vyc29yOjE0,angular/material,material,https://github.com/angular/material,16705,material-design,2014-07-01 19:20:06+00:00
382,Y3Vyc29yOjE1,framework7io/framework7,framework7,https://github.com/framework7io/framework7,16100,material-design,2014-02-23 12:15:53+00:00
383,Y3Vyc29yOjE3,iampawan/FlutterExampleApps,FlutterExampleApps,https://github.com/iampawan/FlutterExampleApps,13889,material-design,2018-04-13 10:47:06+00:00
384,Y3Vyc29yOjE4,froala/design-blocks,design-blocks,https://github.com/froala/design-blocks,13197,material-design,2017-08-03 13:22:43+00:00
385,Y3Vyc29yOjIw,CosmicMind/Material,Material,https://github.com/CosmicMind/Material,11744,material-design,2015-08-22 16:21:53+00:00
386,Y3Vyc29yOjIy,equinusocio/material-theme,material-theme,https://github.com/equinusocio/material-theme,11094,material-design,2015-06-01 16:41:04+00:00
387,Y3Vyc29yOjIz,wenzhixin/bootstrap-table,bootstrap-table,https://github.com/wenzhixin/bootstrap-table,10762,material-design,2013-08-20 15:34:15+00:00
388,Y3Vyc29yOjI0,Ramotion/animated-tab-bar,animated-tab-bar,https://github.com/Ramotion/animated-tab-bar,10721,material-design,2014-11-11 11:20:04+00:00
389,Y3Vyc29yOjI1,MaterialDesignInXAML/MaterialDesignInXamlToolkit,MaterialDesignInXamlToolkit,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,10576,material-design,2015-02-07 23:30:48+00:00
390,Y3Vyc29yOjI2,Ramotion/folding-cell,folding-cell,https://github.com/Ramotion/folding-cell,9933,material-design,2015-12-21 14:29:48+00:00
391,Y3Vyc29yOjI3,AppIntro/AppIntro,AppIntro,https://github.com/AppIntro/AppIntro,9713,material-design,2015-06-03 16:02:10+00:00
392,Y3Vyc29yOjI4,creativetimofficial/material-dashboard,material-dashboard,https://github.com/creativetimofficial/material-dashboard,9647,material-design,2016-09-19 15:36:24+00:00
393,Y3Vyc29yOjI5,ksoichiro/Android-ObservableScrollView,Android-ObservableScrollView,https://github.com/ksoichiro/Android-ObservableScrollView,9607,material-design,2014-11-08 14:45:20+00:00
394,Y3Vyc29yOjMw,mdbootstrap/material-design-for-bootstrap,material-design-for-bootstrap,https://github.com/mdbootstrap/material-design-for-bootstrap,9467,material-design,2016-07-20 07:36:28+00:00
395,Y3Vyc29yOjMx,vuematerial/vue-material,vue-material,https://github.com/vuematerial/vue-material,9290,material-design,2016-06-17 22:41:53+00:00
396,Y3Vyc29yOjMy,navasmdc/MaterialDesignLibrary,MaterialDesignLibrary,https://github.com/navasmdc/MaterialDesignLibrary,9136,material-design,2014-09-30 07:37:17+00:00
397,Y3Vyc29yOjMz,Templarian/MaterialDesign,MaterialDesign,https://github.com/Templarian/MaterialDesign,8946,material-design,2014-06-29 01:20:56+00:00
398,Y3Vyc29yOjM0,react-toolbox/react-toolbox,react-toolbox,https://github.com/react-toolbox/react-toolbox,8684,material-design,2015-05-27 15:23:33+00:00
399,Y3Vyc29yOjM1,roughike/BottomBar,BottomBar,https://github.com/roughike/BottomBar,8447,material-design,2016-03-16 01:31:05+00:00
400,Y3Vyc29yOjM2,Freelander/Android_Data,Android_Data,https://github.com/Freelander/Android_Data,8380,material-design,2015-04-04 01:37:44+00:00
401,Y3Vyc29yOjM3,callstack/react-native-paper,react-native-paper,https://github.com/callstack/react-native-paper,7809,material-design,2016-10-19 05:56:53+00:00
402,Y3Vyc29yOjM4,naman14/Timber,Timber,https://github.com/naman14/Timber,6490,material-design,2015-06-12 16:43:55+00:00
403,Y3Vyc29yOjM5,squidfunk/mkdocs-material,mkdocs-material,https://github.com/squidfunk/mkdocs-material,5971,material-design,2016-01-28 22:09:23+00:00
404,Y3Vyc29yOjQw,material-shell/material-shell,material-shell,https://github.com/material-shell/material-shell,5640,material-design,2019-05-02 11:48:15+00:00
405,Y3Vyc29yOjQx,creativetimofficial/material-kit,material-kit,https://github.com/creativetimofficial/material-kit,5567,material-design,2016-03-15 01:07:43+00:00
406,Y3Vyc29yOjQy,sshahine/JFoenix,JFoenix,https://github.com/sshahine/JFoenix,5414,material-design,2015-09-08 14:04:24+00:00
407,Y3Vyc29yOjQz,Ramotion/expanding-collection,expanding-collection,https://github.com/Ramotion/expanding-collection,5374,material-design,2016-05-25 08:01:40+00:00
408,Y3Vyc29yOjQ0,Tapadoo/Alerter,Alerter,https://github.com/Tapadoo/Alerter,5047,material-design,2017-02-03 16:50:47+00:00
409,Y3Vyc29yOjQ2,Ramotion/folding-cell-android,folding-cell-android,https://github.com/Ramotion/folding-cell-android,4805,material-design,2016-04-01 11:38:47+00:00
410,Y3Vyc29yOjQ3,xinthink/react-native-material-kit,react-native-material-kit,https://github.com/xinthink/react-native-material-kit,4780,material-design,2015-07-01 12:33:24+00:00
411,Y3Vyc29yOjQ5,wdullaer/MaterialDateTimePicker,MaterialDateTimePicker,https://github.com/wdullaer/MaterialDateTimePicker,4548,material-design,2015-01-03 19:41:03+00:00
412,Y3Vyc29yOjUw,zhanghai/Douya,Douya,https://github.com/zhanghai/Douya,4463,material-design,2016-02-01 13:44:19+00:00
413,Y3Vyc29yOjUy,Ashok-Varma/BottomNavigation,BottomNavigation,https://github.com/Ashok-Varma/BottomNavigation,4245,material-design,2016-03-19 19:19:30+00:00
414,Y3Vyc29yOjUz,JosephusPaye/Keen-UI,Keen-UI,https://github.com/JosephusPaye/Keen-UI,3991,material-design,2016-03-22 01:23:20+00:00
415,Y3Vyc29yOjU0,xotahal/react-native-material-ui,react-native-material-ui,https://github.com/xotahal/react-native-material-ui,3654,material-design,2016-03-24 15:40:53+00:00
416,Y3Vyc29yOjU1,Simonwep/pickr,pickr,https://github.com/Simonwep/pickr,3517,material-design,2018-05-27 19:39:23+00:00
417,Y3Vyc29yOjU2,arimorty/floatingsearchview,floatingsearchview,https://github.com/arimorty/floatingsearchview,3506,material-design,2015-11-22 02:38:32+00:00
418,Y3Vyc29yOjU3,codeestX/GeekNews,GeekNews,https://github.com/codeestX/GeekNews,3497,material-design,2016-08-07 14:56:56+00:00
419,Y3Vyc29yOjU4,blinkfox/hexo-theme-matery,hexo-theme-matery,https://github.com/blinkfox/hexo-theme-matery,3245,material-design,2018-08-27 16:38:12+00:00
420,Y3Vyc29yOjU5,moezbhatti/qksms,qksms,https://github.com/moezbhatti/qksms,3226,material-design,2015-02-21 19:50:43+00:00
421,Y3Vyc29yOjYw,nana-4/materia-theme,materia-theme,https://github.com/nana-4/materia-theme,3013,material-design,2015-10-20 06:32:23+00:00
422,Y3Vyc29yOjYx,andOTP/andOTP,andOTP,https://github.com/andOTP/andOTP,2894,material-design,2017-07-05 11:39:52+00:00
423,Y3Vyc29yOjYy,ZieIony/Carbon,Carbon,https://github.com/ZieIony/Carbon,2848,material-design,2015-02-04 23:11:18+00:00
424,Y3Vyc29yOjYz,evrencoskun/TableView,TableView,https://github.com/evrencoskun/TableView,2765,material-design,2017-06-13 04:29:44+00:00
425,Y3Vyc29yOjY0,north2016/T-MVP,T-MVP,https://github.com/north2016/T-MVP,2743,material-design,2016-05-09 05:55:34+00:00
426,Y3Vyc29yOjY1,yscoder/hexo-theme-indigo,hexo-theme-indigo,https://github.com/yscoder/hexo-theme-indigo,2719,material-design,2016-01-22 02:12:05+00:00
427,Y3Vyc29yOjY2,TangoAgency/material-intro-screen,material-intro-screen,https://github.com/TangoAgency/material-intro-screen,2698,material-design,2016-09-12 13:16:19+00:00
428,Y3Vyc29yOjY3,tyzlmjj/PagerBottomTabStrip,PagerBottomTabStrip,https://github.com/tyzlmjj/PagerBottomTabStrip,2636,material-design,2015-08-23 02:35:28+00:00
429,Y3Vyc29yOjY4,fluid-dev/hexo-theme-fluid,hexo-theme-fluid,https://github.com/fluid-dev/hexo-theme-fluid,2616,material-design,2018-10-14 15:26:24+00:00
430,Y3Vyc29yOjY5,aritraroy/PatternLockView,PatternLockView,https://github.com/aritraroy/PatternLockView,2615,material-design,2017-03-27 18:46:20+00:00
431,Y3Vyc29yOjcw,florent37/DiagonalLayout,DiagonalLayout,https://github.com/florent37/DiagonalLayout,2582,material-design,2016-10-14 14:59:59+00:00
432,Y3Vyc29yOjcx,pchmn/MaterialChipsInput,MaterialChipsInput,https://github.com/pchmn/MaterialChipsInput,2578,material-design,2017-04-13 22:55:48+00:00
433,Y3Vyc29yOjcy,arcadefire/nice-spinner,nice-spinner,https://github.com/arcadefire/nice-spinner,2549,material-design,2015-08-02 17:16:45+00:00
434,Y3Vyc29yOjcz,kabouzeid/Phonograph,Phonograph,https://github.com/kabouzeid/Phonograph,2506,material-design,2015-03-05 15:28:53+00:00
435,Y3Vyc29yOjc0,tomastrajan/angular-ngrx-material-starter,angular-ngrx-material-starter,https://github.com/tomastrajan/angular-ngrx-material-starter,2473,material-design,2017-05-10 20:13:47+00:00
436,Y3Vyc29yOjc1,javaSwing/NeteaseCloudWebApp,NeteaseCloudWebApp,https://github.com/javaSwing/NeteaseCloudWebApp,2409,material-design,2017-01-09 12:09:59+00:00
437,Y3Vyc29yOjc2,SamProf/MatBlazor,MatBlazor,https://github.com/SamProf/MatBlazor,2401,material-design,2018-10-09 22:01:50+00:00
438,Y3Vyc29yOjc3,JsonChao/Awesome-WanAndroid,Awesome-WanAndroid,https://github.com/JsonChao/Awesome-WanAndroid,2398,material-design,2018-03-09 07:18:08+00:00
439,Y3Vyc29yOjc4,TwidereProject/Twidere-Android,Twidere-Android,https://github.com/TwidereProject/Twidere-Android,2347,material-design,2014-07-03 05:48:27+00:00
440,Y3Vyc29yOjc5,hefuyicoder/ListenerMusicPlayer,ListenerMusicPlayer,https://github.com/hefuyicoder/ListenerMusicPlayer,2337,material-design,2017-02-09 10:01:31+00:00
441,Y3Vyc29yOjgw,viewflow/django-material,django-material,https://github.com/viewflow/django-material,2281,material-design,2015-01-16 07:17:33+00:00
442,Y3Vyc29yOjgx,angular/material-start,material-start,https://github.com/angular/material-start,2242,material-design,2015-01-12 19:26:04+00:00
443,Y3Vyc29yOjgy,IgnaceMaes/MaterialSkin,MaterialSkin,https://github.com/IgnaceMaes/MaterialSkin,2240,material-design,2014-12-19 19:13:30+00:00
444,Y3Vyc29yOjgz,mlaursen/react-md,react-md,https://github.com/mlaursen/react-md,2221,material-design,2015-11-23 19:39:04+00:00
445,Y3Vyc29yOjg0,Teradata/covalent,covalent,https://github.com/Teradata/covalent,2204,material-design,2016-07-11 23:30:52+00:00
446,Y3Vyc29yOjg1,fython/MaterialStepperView,MaterialStepperView,https://github.com/fython/MaterialStepperView,2178,material-design,2017-08-08 03:53:59+00:00
447,Y3Vyc29yOjg2,caiyonglong/MusicLake,MusicLake,https://github.com/caiyonglong/MusicLake,2139,material-design,2016-04-09 15:47:45+00:00
448,Y3Vyc29yOjg3,tommybuonomo/dotsindicator,dotsindicator,https://github.com/tommybuonomo/dotsindicator,2133,material-design,2017-07-09 20:38:35+00:00
449,Y3Vyc29yOjg4,zhanghai/MaterialProgressBar,MaterialProgressBar,https://github.com/zhanghai/MaterialProgressBar,2109,material-design,2015-06-06 14:31:56+00:00
450,Y3Vyc29yOjg5,avjinder/Minimal-Todo,Minimal-Todo,https://github.com/avjinder/Minimal-Todo,1985,material-design,2015-09-07 16:41:11+00:00
451,Y3Vyc29yOjkw,iamhosseindhv/notistack,notistack,https://github.com/iamhosseindhv/notistack,1908,material-design,2018-08-04 21:05:47+00:00
452,Y3Vyc29yOjkx,Luosunce/material-design-data,material-design-data,https://github.com/Luosunce/material-design-data,1851,material-design,2016-12-15 13:47:16+00:00
453,Y3Vyc29yOjky,zhanghai/MaterialRatingBar,MaterialRatingBar,https://github.com/zhanghai/MaterialRatingBar,1848,material-design,2016-10-22 01:32:12+00:00
454,Y3Vyc29yOjkz,Ramotion/garland-view-android,garland-view-android,https://github.com/Ramotion/garland-view-android,1836,material-design,2017-08-11 15:28:38+00:00
455,Y3Vyc29yOjk0,henrytao-me/smooth-app-bar-layout,smooth-app-bar-layout,https://github.com/henrytao-me/smooth-app-bar-layout,1785,material-design,2015-09-27 08:25:23+00:00
456,Y3Vyc29yOjk1,creativetimofficial/material-dashboard-react,material-dashboard-react,https://github.com/creativetimofficial/material-dashboard-react,1724,material-design,2017-12-12 13:59:20+00:00
457,Y3Vyc29yOjk3,joni2back/angular-filemanager,angular-filemanager,https://github.com/joni2back/angular-filemanager,1670,material-design,2014-10-01 12:12:39+00:00
458,Y3Vyc29yOjk4,CosmicMind/Motion,Motion,https://github.com/CosmicMind/Motion,1646,material-design,2017-02-01 16:48:06+00:00
459,Y3Vyc29yOjk5,mancj/SlideUp-Android,SlideUp-Android,https://github.com/mancj/SlideUp-Android,1643,material-design,2016-12-21 17:58:39+00:00
460,Y3Vyc29yOjEwMA==,LouisCAD/Splitties,Splitties,https://github.com/LouisCAD/Splitties,1642,material-design,2016-08-12 14:22:12+00:00
461,Y3Vyc29yOjEwMQ==,MartinSeeler/iterm2-material-design,iterm2-material-design,https://github.com/MartinSeeler/iterm2-material-design,1638,material-design,2015-05-31 09:22:52+00:00
462,Y3Vyc29yOjEwMw==,yydcdut/PhotoNoter,PhotoNoter,https://github.com/yydcdut/PhotoNoter,1593,material-design,2015-10-13 02:33:05+00:00
463,Y3Vyc29yOjEwNA==,hperrin/svelte-material-ui,svelte-material-ui,https://github.com/hperrin/svelte-material-ui,1589,material-design,2019-07-17 00:36:53+00:00
464,Y3Vyc29yOjEwNQ==,jenly1314/KingTV,KingTV,https://github.com/jenly1314/KingTV,1586,material-design,2017-03-23 09:21:11+00:00
465,Y3Vyc29yOjEwNg==,faruktoptas/FancyShowCaseView,FancyShowCaseView,https://github.com/faruktoptas/FancyShowCaseView,1567,material-design,2017-03-08 12:37:15+00:00
466,Y3Vyc29yOjEwNw==,gowong/material-sheet-fab,material-sheet-fab,https://github.com/gowong/material-sheet-fab,1564,material-design,2015-07-15 01:16:16+00:00
467,Y3Vyc29yOjEwOA==,material-theme/vsc-material-theme,vsc-material-theme,https://github.com/material-theme/vsc-material-theme,1515,material-design,2017-01-24 09:28:44+00:00
468,Y3Vyc29yOjEwOQ==,jrvansuita/MaterialAbout,MaterialAbout,https://github.com/jrvansuita/MaterialAbout,1490,material-design,2017-02-12 16:41:05+00:00
469,Y3Vyc29yOjExMA==,florent37/MaterialTextField,MaterialTextField,https://github.com/florent37/MaterialTextField,1475,material-design,2015-08-27 07:53:51+00:00
470,Y3Vyc29yOjExMQ==,PaulWoitaschek/Voice,Voice,https://github.com/PaulWoitaschek/Voice,1469,material-design,2014-08-02 22:01:39+00:00
471,Y3Vyc29yOjExMw==,Kunzisoft/KeePassDX,KeePassDX,https://github.com/Kunzisoft/KeePassDX,1441,material-design,2017-10-17 09:08:57+00:00
472,Y3Vyc29yOjExNA==,porn-vault/porn-vault,porn-vault,https://github.com/porn-vault/porn-vault,1423,material-design,2019-05-26 12:28:09+00:00
473,Y3Vyc29yOjExNQ==,gauravk95/bubble-navigation,bubble-navigation,https://github.com/gauravk95/bubble-navigation,1419,material-design,2019-02-27 18:37:38+00:00
474,Y3Vyc29yOjExNg==,Eajy/MaterialDesignDemo,MaterialDesignDemo,https://github.com/Eajy/MaterialDesignDemo,1393,material-design,2017-02-17 14:04:24+00:00
475,Y3Vyc29yOjExNw==,sjwall/MaterialTapTargetPrompt,MaterialTapTargetPrompt,https://github.com/sjwall/MaterialTapTargetPrompt,1381,material-design,2016-06-05 16:24:53+00:00
476,Y3Vyc29yOjExOQ==,sephiroth74/Material-BottomNavigation,Material-BottomNavigation,https://github.com/sephiroth74/Material-BottomNavigation,1375,material-design,2016-04-04 19:34:04+00:00
477,Y3Vyc29yOjEyMA==,TakWolf/CNode-Material-Design,CNode-Material-Design,https://github.com/TakWolf/CNode-Material-Design,1327,material-design,2015-08-02 20:09:20+00:00
478,Y3Vyc29yOjEyMg==,zhanghuanchong/icon-workshop,icon-workshop,https://github.com/zhanghuanchong/icon-workshop,1315,material-design,2018-05-05 12:09:54+00:00
479,Y3Vyc29yOjEyMw==,material-foundation/material-remixer,material-remixer,https://github.com/material-foundation/material-remixer,1275,material-design,2016-09-20 16:16:30+00:00
480,Y3Vyc29yOjEyNA==,enkodellc/blazorboilerplate,blazorboilerplate,https://github.com/enkodellc/blazorboilerplate,1273,material-design,2019-06-01 00:57:50+00:00
481,Y3Vyc29yOjEyNQ==,rxlabz/panache,panache,https://github.com/rxlabz/panache,1235,material-design,2017-05-30 21:51:53+00:00
482,Y3Vyc29yOjEyNg==,h4h13/RetroMusicPlayer,RetroMusicPlayer,https://github.com/h4h13/RetroMusicPlayer,1183,material-design,2018-07-27 12:21:51+00:00
483,Y3Vyc29yOjEyNw==,robertlevonyan/materialChipView,materialChipView,https://github.com/robertlevonyan/materialChipView,1183,material-design,2017-03-01 16:38:22+00:00
484,Y3Vyc29yOjEyOA==,jaredrummler/MaterialSpinner,MaterialSpinner,https://github.com/jaredrummler/MaterialSpinner,1180,material-design,2016-01-26 22:29:00+00:00
485,Y3Vyc29yOjEyOQ==,leinardi/FloatingActionButtonSpeedDial,FloatingActionButtonSpeedDial,https://github.com/leinardi/FloatingActionButtonSpeedDial,1172,material-design,2018-03-25 16:01:47+00:00
486,Y3Vyc29yOjEzMA==,MahApps/MahApps.Metro.IconPacks,MahApps.Metro.IconPacks,https://github.com/MahApps/MahApps.Metro.IconPacks,1168,material-design,2016-07-17 00:10:12+00:00
487,Y3Vyc29yOjEzMQ==,zhanghai/MaterialFiles,MaterialFiles,https://github.com/zhanghai/MaterialFiles,1151,material-design,2018-05-27 23:22:03+00:00
488,Y3Vyc29yOjEzMg==,digicorp/propeller,propeller,https://github.com/digicorp/propeller,1148,material-design,2016-10-25 08:28:57+00:00
489,Y3Vyc29yOjEzMw==,javiersantos/MaterialStyledDialogs,MaterialStyledDialogs,https://github.com/javiersantos/MaterialStyledDialogs,1148,material-design,2016-02-08 00:04:38+00:00
490,Y3Vyc29yOjEzNA==,DesignRevision/shards-dashboard,shards-dashboard,https://github.com/DesignRevision/shards-dashboard,1144,material-design,2018-07-11 03:30:07+00:00
491,Y3Vyc29yOjEzNQ==,mdbootstrap/React-Bootstrap-with-Material-Design,React-Bootstrap-with-Material-Design,https://github.com/mdbootstrap/React-Bootstrap-with-Material-Design,1124,material-design,2017-09-07 07:45:20+00:00
492,Y3Vyc29yOjEzNg==,javiersantos/MLManager,MLManager,https://github.com/javiersantos/MLManager,1120,material-design,2015-05-21 11:30:17+00:00
493,Y3Vyc29yOjEzNw==,iampawan/FlutterWhatsAppClone,FlutterWhatsAppClone,https://github.com/iampawan/FlutterWhatsAppClone,1117,material-design,2018-04-11 15:14:21+00:00
494,Y3Vyc29yOjEzOQ==,sahildave/Search-View-Layout,Search-View-Layout,https://github.com/sahildave/Search-View-Layout,1107,material-design,2015-10-27 18:12:12+00:00
495,Y3Vyc29yOjE0MA==,TonnyL/Espresso,Espresso,https://github.com/TonnyL/Espresso,1084,material-design,2017-02-05 09:04:22+00:00
496,Y3Vyc29yOjE0MQ==,Etar-Group/Etar-Calendar,Etar-Calendar,https://github.com/Etar-Group/Etar-Calendar,1082,material-design,2015-09-04 07:33:25+00:00
497,Y3Vyc29yOjE0Mg==,laserpants/qt-material-widgets,qt-material-widgets,https://github.com/laserpants/qt-material-widgets,1077,material-design,2016-03-18 08:58:04+00:00
498,Y3Vyc29yOjE0Mw==,Shashank02051997/FancyToast-Android,FancyToast-Android,https://github.com/Shashank02051997/FancyToast-Android,1071,material-design,2017-10-20 19:02:40+00:00
499,Y3Vyc29yOjE0NA==,mike-schultz/materialette,materialette,https://github.com/mike-schultz/materialette,1057,material-design,2016-10-15 07:22:01+00:00
500,Y3Vyc29yOjE0NQ==,yarolegovich/LovelyDialog,LovelyDialog,https://github.com/yarolegovich/LovelyDialog,1044,material-design,2016-04-18 08:12:04+00:00
501,Y3Vyc29yOjE0Ng==,mdbootstrap/Angular-Bootstrap-with-Material-Design,Angular-Bootstrap-with-Material-Design,https://github.com/mdbootstrap/Angular-Bootstrap-with-Material-Design,1031,material-design,2017-06-23 10:29:45+00:00
502,Y3Vyc29yOjE0Nw==,kivymd/KivyMD,KivyMD,https://github.com/kivymd/KivyMD,1023,material-design,2018-08-29 18:16:24+00:00
503,Y3Vyc29yOjE0OA==,ISchwarz23/SortableTableView,SortableTableView,https://github.com/ISchwarz23/SortableTableView,1021,material-design,2015-07-17 13:23:54+00:00
504,Y3Vyc29yOjE0OQ==,quasarframework/quasar-awesome,quasar-awesome,https://github.com/quasarframework/quasar-awesome,1013,material-design,2018-01-13 12:42:20+00:00
505,Y3Vyc29yOjE1MA==,aagarwal1012/Animated-Text-Kit,Animated-Text-Kit,https://github.com/aagarwal1012/Animated-Text-Kit,1004,material-design,2018-08-03 10:53:45+00:00
506,Y3Vyc29yOjE1MQ==,Mauker1/MaterialSearchView,MaterialSearchView,https://github.com/Mauker1/MaterialSearchView,992,material-design,2016-04-19 23:48:39+00:00
507,Y3Vyc29yOjE1Mg==,dunky11/react-saas-template,react-saas-template,https://github.com/dunky11/react-saas-template,989,material-design,2020-01-30 23:38:23+00:00
508,Y3Vyc29yOjE1Mw==,afollestad/material-cab,material-cab,https://github.com/afollestad/material-cab,987,material-design,2015-05-04 19:57:22+00:00
509,Y3Vyc29yOjE1NA==,blackbbc/Tucao,Tucao,https://github.com/blackbbc/Tucao,976,material-design,2017-01-14 16:54:50+00:00
510,Y3Vyc29yOjE1NQ==,jonathantribouharet/JTMaterialTransition,JTMaterialTransition,https://github.com/jonathantribouharet/JTMaterialTransition,966,material-design,2015-04-24 22:06:50+00:00
511,Y3Vyc29yOjE1Ng==,Freelander/Elephant,Elephant,https://github.com/Freelander/Elephant,948,material-design,2016-10-12 00:57:26+00:00
512,Y3Vyc29yOjE1Nw==,CreativeIT/material-angular-dashboard,material-angular-dashboard,https://github.com/CreativeIT/material-angular-dashboard,945,material-design,2017-12-01 18:16:33+00:00
513,Y3Vyc29yOjE1OA==,gdg-x/hoverboard,hoverboard,https://github.com/gdg-x/hoverboard,937,material-design,2015-07-17 21:00:52+00:00
514,Y3Vyc29yOjE1OQ==,pinguo-zhouwei/MaterialDesignSamples,MaterialDesignSamples,https://github.com/pinguo-zhouwei/MaterialDesignSamples,898,material-design,2016-12-12 10:52:00+00:00
