,cursor,name_with_owner,name,url,stargazer_count,topic
439,Y3Vyc29yOjc2,SamProf/MatBlazor,MatBlazor,https://github.com/SamProf/MatBlazor,2400,material-design
440,Y3Vyc29yOjc3,JsonChao/Awesome-WanAndroid,Awesome-WanAndroid,https://github.com/JsonChao/Awesome-WanAndroid,2398,material-design
441,Y3Vyc29yOjc4,TwidereProject/Twidere-Android,Twidere-Android,https://github.com/TwidereProject/Twidere-Android,2347,material-design
442,Y3Vyc29yOjc5,hefuyicoder/ListenerMusicPlayer,ListenerMusicPlayer,https://github.com/hefuyicoder/ListenerMusicPlayer,2338,material-design
443,Y3Vyc29yOjgw,viewflow/django-material,django-material,https://github.com/viewflow/django-material,2280,material-design
444,Y3Vyc29yOjgx,angular/material-start,material-start,https://github.com/angular/material-start,2242,material-design
445,Y3Vyc29yOjgy,IgnaceMaes/MaterialSkin,MaterialSkin,https://github.com/IgnaceMaes/MaterialSkin,2239,material-design
446,Y3Vyc29yOjgz,mlaursen/react-md,react-md,https://github.com/mlaursen/react-md,2221,material-design
447,Y3Vyc29yOjg0,Teradata/covalent,covalent,https://github.com/Teradata/covalent,2204,material-design
448,Y3Vyc29yOjg1,fython/MaterialStepperView,MaterialStepperView,https://github.com/fython/MaterialStepperView,2178,material-design
449,Y3Vyc29yOjg2,caiyonglong/MusicLake,MusicLake,https://github.com/caiyonglong/MusicLake,2138,material-design
450,Y3Vyc29yOjg3,tommybuonomo/dotsindicator,dotsindicator,https://github.com/tommybuonomo/dotsindicator,2131,material-design
451,Y3Vyc29yOjg4,zhanghai/MaterialProgressBar,MaterialProgressBar,https://github.com/zhanghai/MaterialProgressBar,2109,material-design
452,Y3Vyc29yOjg5,avjinder/Minimal-Todo,Minimal-Todo,https://github.com/avjinder/Minimal-Todo,1985,material-design
453,Y3Vyc29yOjkw,iamhosseindhv/notistack,notistack,https://github.com/iamhosseindhv/notistack,1907,material-design
454,Y3Vyc29yOjkx,Luosunce/material-design-data,material-design-data,https://github.com/Luosunce/material-design-data,1851,material-design
455,Y3Vyc29yOjky,zhanghai/MaterialRatingBar,MaterialRatingBar,https://github.com/zhanghai/MaterialRatingBar,1848,material-design
456,Y3Vyc29yOjkz,Ramotion/garland-view-android,garland-view-android,https://github.com/Ramotion/garland-view-android,1835,material-design
457,Y3Vyc29yOjk0,henrytao-me/smooth-app-bar-layout,smooth-app-bar-layout,https://github.com/henrytao-me/smooth-app-bar-layout,1785,material-design
458,Y3Vyc29yOjk1,creativetimofficial/material-dashboard-react,material-dashboard-react,https://github.com/creativetimofficial/material-dashboard-react,1722,material-design
459,Y3Vyc29yOjk3,joni2back/angular-filemanager,angular-filemanager,https://github.com/joni2back/angular-filemanager,1670,material-design
460,Y3Vyc29yOjk4,CosmicMind/Motion,Motion,https://github.com/CosmicMind/Motion,1645,material-design
461,Y3Vyc29yOjk5,mancj/SlideUp-Android,SlideUp-Android,https://github.com/mancj/SlideUp-Android,1643,material-design
462,Y3Vyc29yOjEwMA==,LouisCAD/Splitties,Splitties,https://github.com/LouisCAD/Splitties,1640,material-design
463,Y3Vyc29yOjEwMQ==,MartinSeeler/iterm2-material-design,iterm2-material-design,https://github.com/MartinSeeler/iterm2-material-design,1635,material-design
464,Y3Vyc29yOjEwMw==,yydcdut/PhotoNoter,PhotoNoter,https://github.com/yydcdut/PhotoNoter,1593,material-design
465,Y3Vyc29yOjEwNA==,jenly1314/KingTV,KingTV,https://github.com/jenly1314/KingTV,1586,material-design
466,Y3Vyc29yOjEwNQ==,hperrin/svelte-material-ui,svelte-material-ui,https://github.com/hperrin/svelte-material-ui,1584,material-design
467,Y3Vyc29yOjEwNg==,faruktoptas/FancyShowCaseView,FancyShowCaseView,https://github.com/faruktoptas/FancyShowCaseView,1567,material-design
468,Y3Vyc29yOjEwNw==,gowong/material-sheet-fab,material-sheet-fab,https://github.com/gowong/material-sheet-fab,1564,material-design
469,Y3Vyc29yOjEwOA==,material-theme/vsc-material-theme,vsc-material-theme,https://github.com/material-theme/vsc-material-theme,1513,material-design
470,Y3Vyc29yOjEwOQ==,jrvansuita/MaterialAbout,MaterialAbout,https://github.com/jrvansuita/MaterialAbout,1491,material-design
471,Y3Vyc29yOjExMA==,florent37/MaterialTextField,MaterialTextField,https://github.com/florent37/MaterialTextField,1475,material-design
472,Y3Vyc29yOjExMQ==,PaulWoitaschek/Voice,Voice,https://github.com/PaulWoitaschek/Voice,1469,material-design
473,Y3Vyc29yOjExMw==,Kunzisoft/KeePassDX,KeePassDX,https://github.com/Kunzisoft/KeePassDX,1439,material-design
474,Y3Vyc29yOjExNA==,porn-vault/porn-vault,porn-vault,https://github.com/porn-vault/porn-vault,1423,material-design
475,Y3Vyc29yOjExNQ==,gauravk95/bubble-navigation,bubble-navigation,https://github.com/gauravk95/bubble-navigation,1419,material-design
476,Y3Vyc29yOjExNg==,Eajy/MaterialDesignDemo,MaterialDesignDemo,https://github.com/Eajy/MaterialDesignDemo,1392,material-design
477,Y3Vyc29yOjExNw==,sjwall/MaterialTapTargetPrompt,MaterialTapTargetPrompt,https://github.com/sjwall/MaterialTapTargetPrompt,1380,material-design
478,Y3Vyc29yOjExOQ==,sephiroth74/Material-BottomNavigation,Material-BottomNavigation,https://github.com/sephiroth74/Material-BottomNavigation,1375,material-design
479,Y3Vyc29yOjEyMA==,TakWolf/CNode-Material-Design,CNode-Material-Design,https://github.com/TakWolf/CNode-Material-Design,1327,material-design
480,Y3Vyc29yOjEyMg==,zhanghuanchong/icon-workshop,icon-workshop,https://github.com/zhanghuanchong/icon-workshop,1314,material-design
481,Y3Vyc29yOjEyMw==,material-foundation/material-remixer,material-remixer,https://github.com/material-foundation/material-remixer,1275,material-design
482,Y3Vyc29yOjEyNA==,enkodellc/blazorboilerplate,blazorboilerplate,https://github.com/enkodellc/blazorboilerplate,1272,material-design
483,Y3Vyc29yOjEyNQ==,rxlabz/panache,panache,https://github.com/rxlabz/panache,1232,material-design
484,Y3Vyc29yOjEyNg==,h4h13/RetroMusicPlayer,RetroMusicPlayer,https://github.com/h4h13/RetroMusicPlayer,1183,material-design
485,Y3Vyc29yOjEyNw==,robertlevonyan/materialChipView,materialChipView,https://github.com/robertlevonyan/materialChipView,1183,material-design
486,Y3Vyc29yOjEyOA==,jaredrummler/MaterialSpinner,MaterialSpinner,https://github.com/jaredrummler/MaterialSpinner,1179,material-design
487,Y3Vyc29yOjEyOQ==,leinardi/FloatingActionButtonSpeedDial,FloatingActionButtonSpeedDial,https://github.com/leinardi/FloatingActionButtonSpeedDial,1172,material-design
488,Y3Vyc29yOjEzMA==,MahApps/MahApps.Metro.IconPacks,MahApps.Metro.IconPacks,https://github.com/MahApps/MahApps.Metro.IconPacks,1168,material-design
489,Y3Vyc29yOjEzMQ==,zhanghai/MaterialFiles,MaterialFiles,https://github.com/zhanghai/MaterialFiles,1150,material-design
490,Y3Vyc29yOjEzMg==,javiersantos/MaterialStyledDialogs,MaterialStyledDialogs,https://github.com/javiersantos/MaterialStyledDialogs,1148,material-design
491,Y3Vyc29yOjEzMw==,digicorp/propeller,propeller,https://github.com/digicorp/propeller,1148,material-design
492,Y3Vyc29yOjEzNA==,DesignRevision/shards-dashboard,shards-dashboard,https://github.com/DesignRevision/shards-dashboard,1145,material-design
493,Y3Vyc29yOjEzNQ==,mdbootstrap/React-Bootstrap-with-Material-Design,React-Bootstrap-with-Material-Design,https://github.com/mdbootstrap/React-Bootstrap-with-Material-Design,1124,material-design
494,Y3Vyc29yOjEzNg==,javiersantos/MLManager,MLManager,https://github.com/javiersantos/MLManager,1120,material-design
495,Y3Vyc29yOjEzNw==,iampawan/FlutterWhatsAppClone,FlutterWhatsAppClone,https://github.com/iampawan/FlutterWhatsAppClone,1117,material-design
496,Y3Vyc29yOjEzOA==,sahildave/Search-View-Layout,Search-View-Layout,https://github.com/sahildave/Search-View-Layout,1107,material-design
497,Y3Vyc29yOjE0MA==,TonnyL/Espresso,Espresso,https://github.com/TonnyL/Espresso,1084,material-design
498,Y3Vyc29yOjE0MQ==,Etar-Group/Etar-Calendar,Etar-Calendar,https://github.com/Etar-Group/Etar-Calendar,1082,material-design
499,Y3Vyc29yOjE0Mg==,laserpants/qt-material-widgets,qt-material-widgets,https://github.com/laserpants/qt-material-widgets,1074,material-design
500,Y3Vyc29yOjE0Mw==,Shashank02051997/FancyToast-Android,FancyToast-Android,https://github.com/Shashank02051997/FancyToast-Android,1071,material-design
501,Y3Vyc29yOjE0NA==,mike-schultz/materialette,materialette,https://github.com/mike-schultz/materialette,1057,material-design
502,Y3Vyc29yOjE0NQ==,yarolegovich/LovelyDialog,LovelyDialog,https://github.com/yarolegovich/LovelyDialog,1044,material-design
503,Y3Vyc29yOjE0Ng==,mdbootstrap/Angular-Bootstrap-with-Material-Design,Angular-Bootstrap-with-Material-Design,https://github.com/mdbootstrap/Angular-Bootstrap-with-Material-Design,1031,material-design
504,Y3Vyc29yOjE0Nw==,ISchwarz23/SortableTableView,SortableTableView,https://github.com/ISchwarz23/SortableTableView,1021,material-design
505,Y3Vyc29yOjE0OA==,kivymd/KivyMD,KivyMD,https://github.com/kivymd/KivyMD,1020,material-design
506,Y3Vyc29yOjE0OQ==,quasarframework/quasar-awesome,quasar-awesome,https://github.com/quasarframework/quasar-awesome,1012,material-design
507,Y3Vyc29yOjE1MA==,aagarwal1012/Animated-Text-Kit,Animated-Text-Kit,https://github.com/aagarwal1012/Animated-Text-Kit,1003,material-design
508,Y3Vyc29yOjE1MQ==,Mauker1/MaterialSearchView,MaterialSearchView,https://github.com/Mauker1/MaterialSearchView,992,material-design
509,Y3Vyc29yOjE1Mg==,afollestad/material-cab,material-cab,https://github.com/afollestad/material-cab,987,material-design
510,Y3Vyc29yOjE1Mw==,dunky11/react-saas-template,react-saas-template,https://github.com/dunky11/react-saas-template,984,material-design
511,Y3Vyc29yOjE1NA==,blackbbc/Tucao,Tucao,https://github.com/blackbbc/Tucao,976,material-design
512,Y3Vyc29yOjE1NQ==,jonathantribouharet/JTMaterialTransition,JTMaterialTransition,https://github.com/jonathantribouharet/JTMaterialTransition,966,material-design
513,Y3Vyc29yOjE1Ng==,Freelander/Elephant,Elephant,https://github.com/Freelander/Elephant,948,material-design
514,Y3Vyc29yOjE1Nw==,CreativeIT/material-angular-dashboard,material-angular-dashboard,https://github.com/CreativeIT/material-angular-dashboard,945,material-design
515,Y3Vyc29yOjE1OA==,gdg-x/hoverboard,hoverboard,https://github.com/gdg-x/hoverboard,937,material-design
516,Y3Vyc29yOjE1OQ==,pinguo-zhouwei/MaterialDesignSamples,MaterialDesignSamples,https://github.com/pinguo-zhouwei/MaterialDesignSamples,899,material-design
517,Y3Vyc29yOjE2MA==,matyunya/smelte,smelte,https://github.com/matyunya/smelte,897,material-design
518,Y3Vyc29yOjE2Mw==,ernestoyaquello/VerticalStepperForm,VerticalStepperForm,https://github.com/ernestoyaquello/VerticalStepperForm,872,material-design
519,Y3Vyc29yOjE2NA==,miguelcobain/ember-paper,ember-paper,https://github.com/miguelcobain/ember-paper,870,material-design
520,Y3Vyc29yOjE2NQ==,florent37/AwesomeBar,AwesomeBar,https://github.com/florent37/AwesomeBar,868,material-design
521,Y3Vyc29yOjE2Ng==,Cuieney/kotlin-life,kotlin-life,https://github.com/Cuieney/kotlin-life,863,material-design
522,Y3Vyc29yOjE2Nw==,n4kz/react-native-material-textfield,react-native-material-textfield,https://github.com/n4kz/react-native-material-textfield,855,material-design
523,Y3Vyc29yOjE2OA==,Blankeer/MDWechat,MDWechat,https://github.com/Blankeer/MDWechat,849,material-design
524,Y3Vyc29yOjE2OQ==,samdenty/Wi-PWN,Wi-PWN,https://github.com/samdenty/Wi-PWN,843,material-design
525,Y3Vyc29yOjE3MQ==,AdityaAnand1/Morphing-Material-Dialogs,Morphing-Material-Dialogs,https://github.com/AdityaAnand1/Morphing-Material-Dialogs,805,material-design
526,Y3Vyc29yOjE3Mg==,mdbootstrap/Vue-Bootstrap-with-Material-Design,Vue-Bootstrap-with-Material-Design,https://github.com/mdbootstrap/Vue-Bootstrap-with-Material-Design,802,material-design
527,Y3Vyc29yOjE3Mw==,gokulkrishh/demo-progressive-web-app,demo-progressive-web-app,https://github.com/gokulkrishh/demo-progressive-web-app,800,material-design
528,Y3Vyc29yOjE3NQ==,mkhairi/materialize-sass,materialize-sass,https://github.com/mkhairi/materialize-sass,787,material-design
529,Y3Vyc29yOjE3Ng==,material-foundation/material-remixer-android,material-remixer-android,https://github.com/material-foundation/material-remixer-android,783,material-design
530,Y3Vyc29yOjE3Nw==,Spikeysanju/MotionToast,MotionToast,https://github.com/Spikeysanju/MotionToast,783,material-design
531,Y3Vyc29yOjE3OA==,MewX/light-novel-library_Wenku8_Android,light-novel-library_Wenku8_Android,https://github.com/MewX/light-novel-library_Wenku8_Android,779,material-design
532,Y3Vyc29yOjE3OQ==,turing-tech/MaterialScrollBar,MaterialScrollBar,https://github.com/turing-tech/MaterialScrollBar,766,material-design
533,Y3Vyc29yOjE4MA==,HITGIF/TextFieldBoxes,TextFieldBoxes,https://github.com/HITGIF/TextFieldBoxes,759,material-design
534,Y3Vyc29yOjE4MQ==,carloscuesta/materialshell,materialshell,https://github.com/carloscuesta/materialshell,752,material-design
535,Y3Vyc29yOjE4Mg==,GwonHyeok/StickySwitch,StickySwitch,https://github.com/GwonHyeok/StickySwitch,728,material-design
536,Y3Vyc29yOjE4Mw==,mdbootstrap/bootstrap-5-templates,bootstrap-5-templates,https://github.com/mdbootstrap/bootstrap-5-templates,727,material-design
537,Y3Vyc29yOjE4NA==,Shouheng88/MarkNote,MarkNote,https://github.com/Shouheng88/MarkNote,722,material-design
538,Y3Vyc29yOjE4NQ==,edumeet/edumeet,edumeet,https://github.com/edumeet/edumeet,718,material-design
539,Y3Vyc29yOjE4Ng==,CreativeIT/material-dashboard-lite,material-dashboard-lite,https://github.com/CreativeIT/material-dashboard-lite,707,material-design
540,Y3Vyc29yOjE4Nw==,TeamWertarbyte/material-ui-chip-input,material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,694,material-design
541,Y3Vyc29yOjE4OA==,rogerou/Baby,Baby,https://github.com/rogerou/Baby,687,material-design
542,Y3Vyc29yOjE4OQ==,romtsn/ArcNavigationView,ArcNavigationView,https://github.com/romtsn/ArcNavigationView,685,material-design
543,Y3Vyc29yOjE5MA==,framework7io/framework7-vue,framework7-vue,https://github.com/framework7io/framework7-vue,682,material-design
544,Y3Vyc29yOjE5MQ==,zhanghai/PatternLock,PatternLock,https://github.com/zhanghai/PatternLock,682,material-design
545,Y3Vyc29yOjE5Mg==,hegaojian/WanAndroid,WanAndroid,https://github.com/hegaojian/WanAndroid,676,material-design
546,Y3Vyc29yOjE5Mw==,enricocid/Music-Player-GO,Music-Player-GO,https://github.com/enricocid/Music-Player-GO,671,material-design
547,Y3Vyc29yOjE5NA==,razir/ProgressButton,ProgressButton,https://github.com/razir/ProgressButton,670,material-design
548,Y3Vyc29yOjE5NQ==,yrccondor/mdx,mdx,https://github.com/yrccondor/mdx,670,material-design
549,Y3Vyc29yOjE5Ng==,n4kz/react-native-material-dropdown,react-native-material-dropdown,https://github.com/n4kz/react-native-material-dropdown,664,material-design
550,Y3Vyc29yOjE5OA==,timomeh/react-native-material-bottom-navigation,react-native-material-bottom-navigation,https://github.com/timomeh/react-native-material-bottom-navigation,660,material-design
551,Y3Vyc29yOjE5OQ==,pburtchaell/react-notification,react-notification,https://github.com/pburtchaell/react-notification,652,material-design
552,Y3Vyc29yOjIwMA==,what-crud/vue-crud,vue-crud,https://github.com/what-crud/vue-crud,638,material-design
553,Y3Vyc29yOjIwMQ==,javiersantos/BottomDialogs,BottomDialogs,https://github.com/javiersantos/BottomDialogs,625,material-design
554,Y3Vyc29yOjIwMg==,cooperka/react-native-snackbar,react-native-snackbar,https://github.com/cooperka/react-native-snackbar,620,material-design
555,Y3Vyc29yOjIwNA==,PatilShreyas/MaterialDialog-Android,MaterialDialog-Android,https://github.com/PatilShreyas/MaterialDialog-Android,606,material-design
556,Y3Vyc29yOjIwNQ==,khandelwal-arpit/springboot-starterkit,springboot-starterkit,https://github.com/khandelwal-arpit/springboot-starterkit,605,material-design
557,Y3Vyc29yOjIwNw==,ng-matero/ng-matero,ng-matero,https://github.com/ng-matero/ng-matero,598,material-design
558,Y3Vyc29yOjIwOA==,ZieIony/GuideToCustomViews,GuideToCustomViews,https://github.com/ZieIony/GuideToCustomViews,596,material-design
559,Y3Vyc29yOjIwOQ==,hluhovskyi/HoldingButton,HoldingButton,https://github.com/hluhovskyi/HoldingButton,595,material-design
560,Y3Vyc29yOjIxMA==,rodydavis/flutter_login,flutter_login,https://github.com/rodydavis/flutter_login,593,material-design
561,Y3Vyc29yOjIxMQ==,material-shell/material-awesome,material-awesome,https://github.com/material-shell/material-awesome,591,material-design
562,Y3Vyc29yOjIxMg==,Suleiman19/Android-Material-Design-for-pre-Lollipop,Android-Material-Design-for-pre-Lollipop,https://github.com/Suleiman19/Android-Material-Design-for-pre-Lollipop,586,material-design
563,Y3Vyc29yOjIxMw==,IvBaranov/MaterialFavoriteButton,MaterialFavoriteButton,https://github.com/IvBaranov/MaterialFavoriteButton,586,material-design
564,Y3Vyc29yOjIxNA==,ArthurClemens/polythene,polythene,https://github.com/ArthurClemens/polythene,582,material-design
565,Y3Vyc29yOjIxNQ==,aagarwal1012/IntroViews-Flutter,IntroViews-Flutter,https://github.com/aagarwal1012/IntroViews-Flutter,573,material-design
566,Y3Vyc29yOjIxNg==,joashp/material-design-template,material-design-template,https://github.com/joashp/material-design-template,572,material-design
567,Y3Vyc29yOjIxNw==,zawadz88/MaterialPopupMenu,MaterialPopupMenu,https://github.com/zawadz88/MaterialPopupMenu,572,material-design
568,Y3Vyc29yOjIxOA==,bernaferrari/ChangeDetection,ChangeDetection,https://github.com/bernaferrari/ChangeDetection,569,material-design
569,Y3Vyc29yOjIxOQ==,Widle-Studio/Grocery-App,Grocery-App,https://github.com/Widle-Studio/Grocery-App,568,material-design
570,Y3Vyc29yOjIyMA==,mseemann/angular2-mdl,angular2-mdl,https://github.com/mseemann/angular2-mdl,561,material-design
571,Y3Vyc29yOjIyMQ==,vickychijwani/quill,quill,https://github.com/vickychijwani/quill,552,material-design
572,Y3Vyc29yOjIyNA==,blanyal/Remindly,Remindly,https://github.com/blanyal/Remindly,538,material-design
573,Y3Vyc29yOjIyNQ==,spiegelp/MaterialDesignExtensions,MaterialDesignExtensions,https://github.com/spiegelp/MaterialDesignExtensions,530,material-design
574,Y3Vyc29yOjIyNg==,nahzur-h/awaker,awaker,https://github.com/nahzur-h/awaker,525,material-design
575,Y3Vyc29yOjIyNw==,EYHN/hexo-theme-one,hexo-theme-one,https://github.com/EYHN/hexo-theme-one,521,material-design
576,Y3Vyc29yOjIyOA==,afollestad/mnml,mnml,https://github.com/afollestad/mnml,518,material-design
577,Y3Vyc29yOjIyOQ==,bugy/script-server,script-server,https://github.com/bugy/script-server,518,material-design
578,Y3Vyc29yOjIzMA==,juliettef/IconFontCppHeaders,IconFontCppHeaders,https://github.com/juliettef/IconFontCppHeaders,513,material-design
579,Y3Vyc29yOjIzMQ==,ronaldsmartin/Material-ViewPagerIndicator,Material-ViewPagerIndicator,https://github.com/ronaldsmartin/Material-ViewPagerIndicator,512,material-design
580,Y3Vyc29yOjIzMg==,mbitson/mcg,mcg,https://github.com/mbitson/mcg,508,material-design
581,Y3Vyc29yOjIzMw==,flschweiger/reply,reply,https://github.com/flschweiger/reply,507,material-design
582,Y3Vyc29yOjIzNA==,xiprox/WaniKani-for-Android,WaniKani-for-Android,https://github.com/xiprox/WaniKani-for-Android,506,material-design
583,Y3Vyc29yOjIzNQ==,AviranAbady/CookieBar2,CookieBar2,https://github.com/AviranAbady/CookieBar2,502,material-design
584,Y3Vyc29yOjIzNg==,MuntashirAkon/AppManager,AppManager,https://github.com/MuntashirAkon/AppManager,499,material-design
585,Y3Vyc29yOjIzNw==,Ramotion/circular-carousel,circular-carousel,https://github.com/Ramotion/circular-carousel,498,material-design
586,Y3Vyc29yOjIzOA==,yarolegovich/MaterialPreferences,MaterialPreferences,https://github.com/yarolegovich/MaterialPreferences,495,material-design
587,Y3Vyc29yOjIzOQ==,duzyn/material-axure-library,material-axure-library,https://github.com/duzyn/material-axure-library,493,material-design
588,Y3Vyc29yOjI0MA==,atarw/material-ui-swing,material-ui-swing,https://github.com/atarw/material-ui-swing,489,material-design
589,Y3Vyc29yOjI0MQ==,maxkeppeler/sheets,sheets,https://github.com/maxkeppeler/sheets,489,material-design
590,Y3Vyc29yOjI0Mg==,h6ah4i/android-materialshadowninepatch,android-materialshadowninepatch,https://github.com/h6ah4i/android-materialshadowninepatch,488,material-design
591,Y3Vyc29yOjI0Mw==,mayokunthefirst/Instant-Weather,Instant-Weather,https://github.com/mayokunthefirst/Instant-Weather,485,material-design
592,Y3Vyc29yOjI0NA==,matecode/Snacky,Snacky,https://github.com/matecode/Snacky,483,material-design
593,Y3Vyc29yOjI0NQ==,BootstrapDash/PurpleAdmin-Free-Admin-Template,PurpleAdmin-Free-Admin-Template,https://github.com/BootstrapDash/PurpleAdmin-Free-Admin-Template,477,material-design
594,Y3Vyc29yOjI0Ng==,hiteshsahu/ECommerce-App-Android,ECommerce-App-Android,https://github.com/hiteshsahu/ECommerce-App-Android,469,material-design
595,Y3Vyc29yOjI0Nw==,CleverPumpkin/CrunchyCalendar,CrunchyCalendar,https://github.com/CleverPumpkin/CrunchyCalendar,465,material-design
596,Y3Vyc29yOjI0OA==,braginteractive/materialwp,materialwp,https://github.com/braginteractive/materialwp,458,material-design
597,Y3Vyc29yOjI0OQ==,Vagr9K/gatsby-material-starter,gatsby-material-starter,https://github.com/Vagr9K/gatsby-material-starter,458,material-design
598,Y3Vyc29yOjI1MA==,mateosss/matter,matter,https://github.com/mateosss/matter,449,material-design
599,Y3Vyc29yOjI1MQ==,hypeapps/MaterialTimelineView,MaterialTimelineView,https://github.com/hypeapps/MaterialTimelineView,445,material-design
600,Y3Vyc29yOjI1Mg==,danimahardhika/candybar-library,candybar-library,https://github.com/danimahardhika/candybar-library,440,material-design
601,Y3Vyc29yOjI1Mw==,creativetimofficial/material-kit-react-native,material-kit-react-native,https://github.com/creativetimofficial/material-kit-react-native,426,material-design
602,Y3Vyc29yOjI1NA==,tasomaniac/EmailAutoCompleteTextView,EmailAutoCompleteTextView,https://github.com/tasomaniac/EmailAutoCompleteTextView,423,material-design
603,Y3Vyc29yOjI1NQ==,Commit451/ModalBottomSheetDialogFragment,ModalBottomSheetDialogFragment,https://github.com/Commit451/ModalBottomSheetDialogFragment,421,material-design
604,Y3Vyc29yOjI1Ng==,LPZilva/Google-Material-Icons-for-Sketch,Google-Material-Icons-for-Sketch,https://github.com/LPZilva/Google-Material-Icons-for-Sketch,419,material-design
605,Y3Vyc29yOjI1Nw==,iampawan/Flutter-Instagram-UI-Clone,Flutter-Instagram-UI-Clone,https://github.com/iampawan/Flutter-Instagram-UI-Clone,417,material-design
606,Y3Vyc29yOjI1OA==,dahliaOS/pangolin_desktop,pangolin_desktop,https://github.com/dahliaOS/pangolin_desktop,417,material-design
607,Y3Vyc29yOjI1OQ==,Shashank02051997/FancyGifDialog-Android,FancyGifDialog-Android,https://github.com/Shashank02051997/FancyGifDialog-Android,413,material-design
608,Y3Vyc29yOjI2MA==,Moosphan/Material-ProgressView,Material-ProgressView,https://github.com/Moosphan/Material-ProgressView,407,material-design
609,Y3Vyc29yOjI2Mg==,TeamWertarbyte/material-auto-rotating-carousel,material-auto-rotating-carousel,https://github.com/TeamWertarbyte/material-auto-rotating-carousel,402,material-design
610,Y3Vyc29yOjI2Mw==,jahirfiquitiva/Frames,Frames,https://github.com/jahirfiquitiva/Frames,397,material-design
611,Y3Vyc29yOjI2NQ==,hashlin/rally,rally,https://github.com/hashlin/rally,394,material-design
612,Y3Vyc29yOjI2Ng==,jahirfiquitiva/Blueprint,Blueprint,https://github.com/jahirfiquitiva/Blueprint,392,material-design
613,Y3Vyc29yOjI2Nw==,jrvansuita/PickImage,PickImage,https://github.com/jrvansuita/PickImage,390,material-design
614,Y3Vyc29yOjI2OA==,Promact/md2,md2,https://github.com/Promact/md2,389,material-design
615,Y3Vyc29yOjI3MA==,CosmicMind/Samples,Samples,https://github.com/CosmicMind/Samples,387,material-design
616,Y3Vyc29yOjI3MQ==,calebj0seph/spectro,spectro,https://github.com/calebj0seph/spectro,386,material-design
617,Y3Vyc29yOjI3Mg==,OmGodse/Notally,Notally,https://github.com/OmGodse/Notally,383,material-design
618,Y3Vyc29yOjI3Mw==,nt1m/material-framework,material-framework,https://github.com/nt1m/material-framework,383,material-design
619,Y3Vyc29yOjI3NA==,urmilshroff/dashboard_reborn,dashboard_reborn,https://github.com/urmilshroff/dashboard_reborn,382,material-design
620,Y3Vyc29yOjI3NQ==,afsalashyana/Library-Assistant,Library-Assistant,https://github.com/afsalashyana/Library-Assistant,382,material-design
621,Y3Vyc29yOjI3Ng==,skydoves/TheMovies,TheMovies,https://github.com/skydoves/TheMovies,375,material-design
622,Y3Vyc29yOjI3Nw==,marlenesco/material-cards,material-cards,https://github.com/marlenesco/material-cards,372,material-design
623,Y3Vyc29yOjI3OA==,tunjid/Android-Extensions,Android-Extensions,https://github.com/tunjid/Android-Extensions,367,material-design
624,Y3Vyc29yOjI3OQ==,n4kz/react-native-material-ripple,react-native-material-ripple,https://github.com/n4kz/react-native-material-ripple,365,material-design
625,Y3Vyc29yOjI4MA==,Spikeysanju/Expenso,Expenso,https://github.com/Spikeysanju/Expenso,362,material-design
626,Y3Vyc29yOjI4MQ==,mikolajdobrucki/material-foundation,material-foundation,https://github.com/mikolajdobrucki/material-foundation,361,material-design
627,Y3Vyc29yOjI4Mg==,BlackBoxVision/material-calendar-view,material-calendar-view,https://github.com/BlackBoxVision/material-calendar-view,360,material-design
628,Y3Vyc29yOjI4Mw==,gabriel-TheCode/AestheticDialogs,AestheticDialogs,https://github.com/gabriel-TheCode/AestheticDialogs,355,material-design
629,Y3Vyc29yOjI4NA==,klinker24/Android-FloatingTutorialActivity,Android-FloatingTutorialActivity,https://github.com/klinker24/Android-FloatingTutorialActivity,346,material-design
630,Y3Vyc29yOjI4NQ==,codetok/cdk-admin,cdk-admin,https://github.com/codetok/cdk-admin,345,material-design
631,Y3Vyc29yOjI4Ng==,fython/PackageTracker,PackageTracker,https://github.com/fython/PackageTracker,340,material-design
632,Y3Vyc29yOjI4OA==,StevenDXC/DxLoadingButton,DxLoadingButton,https://github.com/StevenDXC/DxLoadingButton,335,material-design
633,Y3Vyc29yOjI4OQ==,rock3r/uplift,uplift,https://github.com/rock3r/uplift,333,material-design
634,Y3Vyc29yOjI5MA==,mxck/react-native-material-menu,react-native-material-menu,https://github.com/mxck/react-native-material-menu,332,material-design
635,Y3Vyc29yOjI5MQ==,vpaliy/android-movies-app,android-movies-app,https://github.com/vpaliy/android-movies-app,327,material-design
636,Y3Vyc29yOjI5Mg==,elkozmon/zoonavigator,zoonavigator,https://github.com/elkozmon/zoonavigator,327,material-design
637,Y3Vyc29yOjI5Mw==,lawloretienne/MovieHub,MovieHub,https://github.com/lawloretienne/MovieHub,325,material-design
638,Y3Vyc29yOjI5NA==,sherweb/ngx-materialize,ngx-materialize,https://github.com/sherweb/ngx-materialize,322,material-design
639,Y3Vyc29yOjI5NQ==,vpaliy/android-login,android-login,https://github.com/vpaliy/android-login,317,material-design
640,Y3Vyc29yOjI5Nw==,TR4Android/AppCompat-Extension-Library,AppCompat-Extension-Library,https://github.com/TR4Android/AppCompat-Extension-Library,307,material-design
641,Y3Vyc29yOjI5OA==,anselm94/googlekeepclone,googlekeepclone,https://github.com/anselm94/googlekeepclone,303,material-design
